453,565,1,45
454,565,33,45
455,565,2,45
456,566,1,45
457,566,88,45
458,566,8,45
459,566,25,45
460,566,27,5
461,566,1,15
462,566,48,45
463,566,6,15
464,566,28,15
465,566,42,15
466,566,12,45
467,567,2,45
468,567,3,45
469,567,19,45
470,567,28,15
471,567,23,45
472,567,1,45
473,567,1,45
474,567,1,45
475,567,4,45
476,567,19,45
477,567,8,45
478,567,2,45
479,567,101,45
480,567,28,45
481,567,17,45
482,567,1,45
483,568,44,45
484,568,3,45
485,568,18,45
486,568,2,45
487,568,2,45
488,568,91,5
489,568,8,5
490,568,31,45
491,568,100,45
492,568,12,45
493,568,1,45
494,568,83,45
495,568,19,45
496,568,7,45
497,569,1,45
498,569,2,45
499,569,4,45
500,569,1,5
501,569,5,45
502,569,13,45
503,569,2,45
504,569,1,15
505,569,8,45
506,569,7,15
507,569,1,45
508,569,18,45
509,569,26,45
510,569,29,45
511,570,107,45
512,570,2,15
513,570,4,15
514,570,78,15
515,570,6,45
516,570,45,15
517,570,18,45
518,570,1,45
519,570,28,45
520,570,4,45
521,570,1,45
522,570,21,45
523,571,4,15
524,571,60,45
525,571,4,45
526,571,30,5
527,571,80,15
528,571,12,45
529,571,6,15
530,571,4,45
531,571,2,15
532,571,1,5
533,571,3,45
534,572,36,45
535,572,2,45
536,572,2,15
537,572,21,45
538,572,1,15
539,572,72,45
540,572,2,45
541,572,45,5
542,572,2,45
543,572,4,45
544,572,7,45
545,572,2,45
546,572,1,45
547,572,13,15
548,573,12,45
549,573,99,5
550,573,2,45
551,573,18,45
552,573,1,45
553,573,10,15
554,573,18,45
555,573,9,45
556,573,61,15
557,573,103,15
558,573,14,15
559,574,3,45
560,574,1,45
561,574,39,15
562,574,18,45
563,574,7,45
564,574,56,45
565,574,2,15
566,574,1,5
567,574,88,45
568,575,72,45
569,575,1,45
570,575,1,15
571,575,2,15
572,575,1,45
573,575,41,45
574,575,18,45
575,575,14,45
576,575,1,45
577,575,106,45
578,575,19,15
579,575,64,45
580,575,3,45
581,576,28,45
582,576,9,45
583,576,5,15
584,576,12,45
585,576,54,15
586,576,8,15
587,576,6,15
588,576,13,45
589,576,103,45
590,576,1,5
591,576,4,45
592,576,10,45
593,576,70,45
594,576,104,15
595,576,68,45
596,576,1,15
597,577,105,45
598,577,2,45
599,577,8,45
600,577,22,5
601,577,53,15
602,577,8,45
603,577,9,45
604,577,1,45
605,577,3,45
606,577,1,5
607,578,66,5
608,578,4,45
609,578,20,45
610,578,5,45
611,578,91,45
612,578,1,45
613,578,2,45
614,578,5,5
615,578,17,45
616,578,53,15
617,578,3,45
618,578,3,45
619,578,22,45
620,578,25,45
621,579,82,45
622,579,2,45
623,579,2,45
624,579,23,45
625,579,21,45
626,579,7,15
627,579,29,45
628,579,1,45
629,579,2,45
630,579,4,45
631,579,1,45
632,579,29,45
633,579,34,5
634,579,38,45
635,579,8,45
636,579,2,45
637,579,62,45
638,579,9,45
639,580,1,45
640,580,1,45
641,580,67,5
642,580,23,45
643,580,3,45
644,580,4,45
645,580,96,45
646,580,1,45
647,580,1,45
648,580,60,45
649,580,54,45
650,580,1,45
651,580,1,45
652,580,1,45
653,581,2,15
654,581,3,45
655,581,3,45
656,581,2,15
657,581,2,45
658,581,2,45
659,581,2,45
660,581,4,45
661,581,2,15
662,582,32,45
663,582,1,5
664,582,8,45
665,582,12,15
666,582,7,45
667,582,12,5
668,582,15,45
669,582,76,45
670,582,5,5
671,582,73,45
672,582,4,45
673,583,1,45
674,583,11,45
675,583,9,45
676,583,67,45
677,583,47,45
678,583,6,45
679,583,51,45
680,583,15,45
681,583,1,5
682,583,39,15
683,583,97,45
684,583,7,45
685,583,6,5
686,584,3,45
687,584,11,15
688,584,19,15
689,584,17,45
690,584,59,45
691,584,78,45
692,584,15,5
693,584,1,45
694,584,48,45
695,584,1,15
696,584,18,45
697,584,18,45
698,584,47,15
699,584,91,45
700,585,8,45
701,585,4,45
702,585,1,5
703,585,4,5
704,585,1,5
705,585,36,45
706,585,1,15
707,585,7,45
708,585,1,45
709,585,85,15
710,585,17,45
711,585,2,45
712,585,31,45
713,585,6,45
714,585,49,15
715,585,2,45
716,585,20,45
717,585,4,45
718,586,44,45
719,586,4,45
720,586,23,45
721,586,4,45
722,586,41,45
723,586,20,45
724,586,75,45
725,586,44,15
726,586,19,45
727,587,10,15
728,587,2,15
729,587,73,45
730,587,17,45
731,587,1,45
732,587,23,15
733,587,24,45
734,587,3,45
735,587,17,45
736,587,2,45
737,587,7,5
738,587,37,15
739,587,25,45
740,588,24,45
741,588,11,45
742,588,1,45
743,588,1,45
744,588,31,45
745,588,4,45
746,588,3,45
747,588,59,45
748,588,22,45
749,588,2,5
750,588,22,45
751,588,69,45
752,588,83,15
753,588,11,45
754,588,3,45
755,588,78,15
756,588,2,45
757,589,33,45
758,589,2,15
759,589,49,15
760,589,11,45
761,589,31,45
762,589,12,45
763,589,2,45
764,589,55,5
765,589,11,45
766,589,11,45
767,589,43,5
768,589,2,45
769,589,34,15
770,589,61,15
771,590,42,15
772,590,27,45
773,590,1,45
774,590,1,15
775,590,1,5
776,590,5,45
777,590,5,45
778,590,12,45
779,590,13,5
780,590,2,45
781,590,2,45
782,590,11,45
783,590,1,15
784,591,27,5
785,591,55,15
786,591,21,45
787,591,5,45
788,591,11,15
789,591,89,45
790,591,10,15
791,591,46,15
792,591,1,15
793,591,21,45
794,591,6,15
795,591,19,45
796,591,62,5
797,591,66,15
798,591,1,45
799,591,28,45
800,591,27,45
801,592,96,45
802,592,17,45
803,592,5,45
804,592,18,15
805,592,24,45
806,592,6,5
807,592,6,15
808,592,47,15
809,592,35,45
810,592,94,45
811,592,3,45
812,592,9,45
813,592,8,45
814,592,23,45
815,592,33,45
816,593,52,45
817,593,63,15
818,593,20,45
819,593,27,45
820,593,35,45
821,593,6,45
822,593,10,5
823,593,1,5
824,593,14,45
825,593,7,45
826,593,55,45
827,593,2,45
828,593,6,5
829,593,7,15
830,593,2,45
831,593,35,45
832,594,7,15
833,594,23,45
834,594,2,45
835,594,4,15
836,594,1,45
837,594,1,45
838,594,3,45
839,594,39,45
840,594,11,45
841,594,40,45
842,595,52,45
843,595,78,45
844,595,20,5
845,595,10,5
846,595,5,45
847,595,47,5
848,595,64,15
849,595,22,45
850,595,2,45
851,595,4,45
852,595,9,45
853,595,1,15
854,595,5,15
855,595,6,45
856,595,10,15
857,595,29,45
858,595,88,45
859,595,12,15
860,595,4,45
861,595,8,45
862,596,3,45
863,596,5,45
864,596,63,5
865,596,95,45
866,596,4,45
867,596,27,5
868,596,13,5
869,596,6,45
870,596,2,45
871,596,17,45
872,596,74,45
873,596,1,45
874,596,8,45
875,596,55,45
876,596,2,45
877,596,6,45
878,596,14,45
879,596,23,45
880,596,22,5
881,596,2,45
882,597,76,45
883,597,2,45
884,597,4,45
885,597,100,45
886,597,14,15
887,597,59,45
888,597,2,45
889,597,85,5
890,597,59,45
891,597,5,45
892,597,62,15
893,597,64,15
894,597,16,15
895,597,1,45
896,597,5,45
897,597,1,45
898,597,4,45
899,598,65,45
900,598,5,15
901,598,18,45
902,598,5,5
903,598,42,15
904,598,11,45
905,598,2,45
906,598,13,45
907,598,2,15
908,598,51,45
909,598,4,45
910,598,34,45
911,598,3,45
912,598,15,45
913,598,23,45
914,598,26,15
915,598,1,45
916,598,1,15
917,598,4,45
918,598,2,45
919,598,10,5
920,598,3,45
921,598,9,15
922,598,15,45
923,599,3,45
924,599,81,15
925,599,4,45
926,599,8,15
927,599,23,45
928,599,23,45
929,599,85,5
930,599,9,15
931,599,73,45
932,599,8,15
933,599,76,45
934,599,12,45
935,599,12,15
936,599,9,45
937,599,7,5
938,599,80,45
939,600,20,45
940,600,3,45
941,600,8,5
942,600,33,5
943,600,2,45
944,600,1,15
945,600,68,45
946,600,4,45
947,600,15,45
948,600,4,45
949,600,9,45
950,600,2,45
951,600,9,45
952,600,7,45
953,600,9,45
954,600,73,45
955,600,93,45
956,601,27,45
957,601,18,45
958,601,5,15
959,601,1,45
960,601,36,45
961,601,9,45
962,601,20,45
963,601,70,45
964,601,1,45
965,601,5,15
966,601,91,5
967,601,2,15
968,601,3,45
969,601,2,45
970,601,23,45
971,602,41,45
972,602,2,15
973,602,44,45
974,602,53,15
975,602,10,5
976,602,65,45
977,602,3,45
978,602,3,45
979,602,3,45
980,602,25,45
981,602,50,45
982,602,88,45
983,602,3,45
984,602,2,45
985,602,2,45
986,602,13,15
987,602,11,15
988,602,9,15
989,602,13,15
990,602,33,15
991,602,66,15
992,602,99,45
993,603,12,15
994,603,2,45
995,603,1,45
996,603,4,45
997,603,98,45
998,603,3,45
999,603,44,45
1000,603,6,45
1001,603,38,45
1002,603,68,45
1003,603,59,45
1004,603,1,45
1005,603,3,45
1006,603,53,15
1007,603,46,15
1008,603,63,5
1009,603,3,45
1010,603,21,5
1011,603,18,45
1012,603,6,45
1013,603,1,5
1014,604,35,45
1015,604,8,45
1016,604,107,45
1017,604,3,45
1018,604,6,15
1019,604,31,45
1020,604,72,45
1021,604,10,5
1022,604,3,45
1023,604,90,45
1024,604,12,15
1025,604,11,45
1026,604,2,5
1027,604,1,45
1028,604,10,45
1029,604,3,45
1030,604,16,5
1031,604,13,5
1032,605,8,15
1033,605,7,45
1034,605,61,5
1035,605,3,45
1036,605,41,15
1037,605,14,15
1038,605,53,5
1039,605,77,45
1040,605,3,45
1041,605,1,45
1042,605,33,45
1043,605,43,15
1044,605,68,15
1045,605,57,45
1046,605,44,15
1047,605,62,15
1048,605,1,45
1049,605,31,45
1050,605,29,15
1051,605,24,45
1052,605,1,5
1053,605,74,15
1054,605,8,15
1055,606,24,45
1056,606,30,45
1057,606,4,5
1058,606,15,5
1059,606,31,45
1060,606,18,45
1061,606,5,15
1062,606,33,45
1063,606,9,45
1064,606,62,45
1065,606,12,45
1066,606,16,5
1067,606,3,45
1068,606,2,45
1069,606,11,45
1070,606,87,45
1071,606,4,45
1072,606,52,45
1073,606,13,5
1074,606,59,45
1075,606,2,5
1076,606,68,15
1077,606,31,15
1078,606,34,5
1079,606,45,45
1080,606,2,45
1081,606,11,45
1082,607,3,45
1083,607,11,45
1084,607,63,45
1085,607,1,5
1086,607,61,5
1087,607,99,15
1088,607,104,45
1089,607,10,15
1090,607,11,45
1091,607,106,45
1092,607,44,5
1093,607,12,45
1094,607,44,45
1095,607,59,45
1096,607,24,5
1097,607,38,45
1098,607,2,5
1099,607,5,45
1100,607,27,15
1101,608,99,5
1102,608,3,45
1103,608,10,45
1104,608,5,45
1105,608,99,15
1106,608,1,45
1107,608,2,45
1108,608,3,45
1109,608,2,45
1110,608,8,15
1111,608,94,45
1112,608,31,45
1113,608,22,15
1114,608,2,45
1115,609,69,15
1116,609,5,15
1117,609,78,15
1118,609,6,45
1119,609,1,45
1120,609,16,45
1121,609,6,15
1122,609,27,45
1123,609,85,15
1124,609,4,5
1125,609,5,45
1126,609,1,45
1127,609,37,45
1128,609,102,5
1129,609,5,15
1130,609,4,45
1131,609,2,45
1132,609,78,45
1133,609,2,45
1134,609,33,5
1135,610,2,45
1136,610,12,15
1137,610,51,45
1138,610,25,45
1139,610,2,45
1140,610,73,5
1141,610,47,45
1142,610,9,45
1143,610,28,15
1144,610,21,45
1145,610,10,5
1146,610,22,15
1147,610,1,45
1148,610,73,5
1149,610,52,45
1150,610,2,45
1151,610,101,45
1152,610,45,15
1153,610,2,15
1154,610,67,15
1155,610,75,45
1156,611,2,45
1157,611,1,45
1158,611,10,45
1159,611,104,45
1160,611,29,15
1161,611,5,5
1162,611,2,15
1163,611,16,45
1164,611,20,45
1165,611,82,15
1166,611,3,45
1167,611,1,15
1168,611,3,45
1169,611,2,45
1170,611,103,15
1171,611,47,45
1172,611,35,45
1173,611,2,5
1174,611,22,15
1175,611,17,45
1176,612,3,45
1177,612,17,45
1178,612,2,45
1179,612,2,45
1180,612,8,45
1181,612,4,5
1182,612,15,15
1183,612,4,15
1184,612,58,45
1185,612,1,15
1186,612,7,15
1187,612,19,15
1188,612,6,45
1189,612,83,45
1190,612,54,45
1191,612,93,45
1192,612,1,45
1193,612,2,45
1194,613,13,45
1195,613,51,45
1196,613,29,45
1197,613,16,15
1198,613,2,45
1199,613,43,5
1200,613,26,15
1201,613,83,45
1202,613,66,45
1203,613,5,5
1204,613,66,5
1205,613,1,5
1206,613,4,45
1207,613,1,45
1208,613,1,45
1209,613,2,15
1210,613,4,45
1211,614,40,45
1212,614,5,45
1213,614,2,45
1214,614,4,45
1215,614,1,15
1216,614,3,45
1217,614,21,15
1218,614,2,45
1219,614,5,15
1220,614,2,45
1221,614,80,45
1222,614,33,45
1223,614,3,45
1224,615,45,15
1225,615,2,15
1226,615,83,45
1227,615,87,45
1228,615,16,15
1229,615,47,15
1230,615,29,45
1231,615,52,15
1232,615,15,45
1233,615,1,15
1234,615,43,45
1235,615,1,15
1236,615,20,15
1237,615,2,45
1238,615,45,45
1239,615,1,5
1240,615,43,15
1241,615,98,45
1242,615,31,45
1243,615,5,5
1244,615,37,45
1245,615,2,15
1246,615,1,45
1247,615,23,45
1248,615,1,45
1249,616,1,5
1250,616,71,5
1251,616,2,45
1252,616,1,45
1253,616,1,45
1254,616,23,45
1255,616,61,5
1256,616,11,45
1257,616,9,45
1258,616,37,45
1259,616,3,45
1260,616,5,5
1261,616,18,45
1262,616,1,5
1263,616,1,45
1264,616,75,5
1265,617,2,45
1266,617,1,45
1267,617,38,15
1268,617,52,45
1269,617,52,45
1270,617,15,5
1271,617,2,45
1272,617,15,15
1273,617,69,15
1274,617,81,15
1275,617,34,15
1276,617,15,45
1277,617,76,45
1278,617,42,45
1279,617,1,5
1280,617,2,45
1281,617,24,5
1282,617,12,15
1283,617,7,45
1284,618,101,45
1285,618,64,45
1286,618,1,45
1287,618,1,15
1288,618,1,5
1289,618,11,45
1290,618,7,45
1291,618,27,45
1292,618,12,5
1293,618,58,45
1294,618,1,45
1295,618,6,5
1296,618,1,15
1297,618,9,45
1298,618,71,15
1299,618,1,15
1300,618,96,45
1301,619,78,45
1302,619,4,45
1303,619,1,15
1304,619,22,45
1305,619,4,5
1306,619,43,15
1307,619,52,45
1308,619,26,5
1309,619,2,45
1310,619,5,45
1311,619,33,45
1312,619,2,45
1313,619,76,45
1314,619,26,15
1315,619,9,5
1316,619,39,15
1317,619,77,45
1318,619,49,45
1319,619,17,45
1320,619,29,15
1321,619,54,45
1322,619,4,15
1323,619,1,45
1324,620,5,15
1325,620,52,45
1326,620,1,45
1327,620,1,15
1328,620,53,45
1329,620,18,45
1330,620,42,45
1331,620,40,45
1332,620,1,15
1333,620,2,45
1334,620,2,15
1335,620,25,45
1336,620,44,15
1337,620,4,45
1338,620,4,15
1339,620,88,45
1340,620,18,45
1341,621,34,15
1342,621,1,45
1343,621,26,15
1344,621,5,45
1345,621,21,45
1346,621,76,15
1347,621,85,5
1348,621,20,45
1349,621,2,45
1350,621,67,45
1351,621,2,15
1352,621,41,15
1353,621,31,45
1354,621,5,45
1355,621,2,45
1356,621,2,45
1357,621,28,45
1358,621,94,15
1359,621,20,45
1360,622,21,45
1361,622,65,45
1362,622,80,45
1363,622,3,45
1364,622,19,15
1365,622,25,45
1366,622,22,5
1367,622,1,45
1368,622,12,15
1369,622,11,45
1370,622,21,45
1371,622,9,45
1372,622,1,45
1373,622,6,45
1374,622,3,45
1375,622,19,45
1376,623,62,45
1377,623,52,45
1378,623,77,5
1379,623,86,45
1380,623,38,5
1381,623,1,45
1382,623,64,15
1383,623,1,45
1384,623,10,45
1385,623,2,5
1386,623,21,45
1387,623,20,45
1388,623,3,45
1389,623,60,45
1390,623,77,45
1391,623,3,45
1392,624,79,45
1393,624,104,15
1394,624,21,45
1395,624,11,45
1396,624,1,45
1397,624,1,45
1398,624,48,45
1399,624,20,45
1400,624,4,15
1401,624,2,45
1402,624,2,45
1403,624,2,45
1404,624,1,45
1405,624,41,5
1406,624,17,45
1407,624,5,15
1408,624,17,45
1409,624,8,45
1410,625,28,45
1411,625,91,45
1412,625,88,45
1413,625,14,45
1414,625,44,45
1415,625,87,5
1416,625,43,45
1417,625,4,45
1418,625,5,5
1419,625,69,45
1420,625,22,45
1421,625,4,45
1422,625,57,45
1423,625,18,45
1424,625,63,45
1425,625,96,45
1426,625,1,45
1427,625,33,45
1428,625,3,45
1429,625,19,15
1430,625,13,15
1431,625,36,45
1432,625,31,45
1433,625,20,45
1434,625,28,45
1435,625,20,15
1436,626,18,45
1437,626,5,15
1438,626,89,45
1439,626,68,45
1440,626,1,15
1441,626,34,15
1442,626,69,45
1443,626,3,45
1444,626,8,45
1445,626,22,45
1446,626,13,15
1447,626,77,45
1448,626,3,45
1449,626,1,15
1450,626,2,45
1451,626,3,45
1452,626,20,45
1453,627,69,45
1454,627,3,45
1455,627,3,45
1456,627,15,5
1457,627,42,45
1458,627,52,45
1459,627,3,45
1460,627,84,45
1461,627,2,45
1462,627,33,45
1463,627,77,45
1464,627,74,45
1465,627,3,45
1466,627,2,45
1467,627,43,45
1468,627,34,15
1469,628,39,15
1470,628,25,45
1471,628,2,45
1472,628,91,45
1473,628,3,45
1474,628,5,15
1475,628,7,15
1476,628,24,45
1477,628,4,45
1478,628,1,15
1479,628,8,45
1480,628,67,45
1481,628,2,45
1482,628,2,45
1483,628,14,45
1484,628,1,45
1485,628,11,5
1486,628,35,45
1487,628,1,45
1488,628,13,45
1489,628,6,15
1490,628,19,15
1491,628,4,45
1492,628,68,15
1493,628,23,45
1494,628,12,45
1495,629,15,45
1496,629,2,45
1497,629,29,45
1498,629,2,5
1499,629,66,5
1500,629,3,45
1501,629,8,45
1502,629,2,45
1503,629,2,45
1504,629,66,15
1505,629,40,45
1506,629,5,45
1507,629,8,45
1508,629,15,45
1509,629,9,5
1510,629,23,45
1511,629,11,15
1512,629,2,45
1513,630,83,45
1514,630,2,45
1515,630,2,45
1516,630,3,45
1517,630,36,45
1518,630,1,15
1519,630,85,45
1520,630,100,15
1521,630,9,45
1522,630,23,45
1523,630,80,45
1524,630,84,45
1525,630,58,45
1526,630,95,15
1527,630,29,45
1528,630,9,45
1529,630,3,45
1530,630,7,15
1531,630,20,45
1532,630,1,45
1533,630,2,45
1534,630,50,45
1535,630,25,45
1536,631,85,15
1537,631,9,15
1538,631,2,45
1539,631,5,45
1540,631,4,45
1541,631,65,45
1542,631,78,45
1543,631,1,45
1544,631,6,45
1545,631,2,45
1546,631,45,45
1547,631,8,45
1548,631,43,5
1549,631,35,15
1550,631,83,15
1551,632,5,45
1552,632,1,15
1553,632,62,45
1554,632,32,45
1555,632,30,45
1556,632,4,45
1557,632,12,45
1558,632,106,15
1559,632,1,45
1560,632,5,45
1561,633,6,45
1562,633,2,45
1563,633,2,45
1564,633,31,5
1565,633,30,15
1566,633,4,45
1567,633,3,45
1568,633,29,45
1569,633,43,45
1570,633,83,45
1571,633,9,45
1572,633,59,45
1573,633,53,45
1574,633,2,15
1575,633,59,45
1576,633,20,45
1577,633,12,15
1578,633,2,45
1579,634,6,5
1580,634,28,5
1581,634,2,45
1582,634,61,45
1583,634,5,5
1584,634,21,5
1585,634,2,45
1586,634,3,45
1587,634,53,45
1588,634,6,15
1589,634,3,45
1590,634,3,45
1591,634,47,45
1592,634,18,45
1593,634,21,45
1594,634,1,45
1595,634,8,15
1596,634,32,45
1597,635,6,45
1598,635,5,15
1599,635,26,5
1600,635,76,45
1601,635,5,45
1602,635,106,45
1603,635,10,45
1604,635,5,45
1605,635,1,45
1606,635,26,15
1607,635,4,45
1608,635,22,45
1609,635,27,45
1610,635,2,45
1611,635,2,45
1612,635,21,15
1613,635,1,15
1614,635,61,5
1615,635,2,45
1616,635,3,45
1617,635,3,45
1618,635,3,45
1619,635,22,45
1620,635,68,45
1621,636,17,15
1622,636,54,5
1623,636,5,45
1624,636,1,45
1625,636,4,45
1626,636,70,45
1627,636,56,15
1628,636,2,45
1629,636,72,45
1630,636,33,15
1631,636,11,15
1632,636,50,45
1633,636,25,45
1634,636,1,15
1635,636,29,45
1636,636,2,45
1637,636,2,45
1638,636,46,45
1639,636,1,5
1640,636,33,45
1641,636,31,45
1642,636,11,45
1643,636,16,45
1644,636,67,5
1645,636,44,45
1646,637,40,45
1647,637,18,45
1648,637,6,45
1649,637,21,15
1650,637,5,45
1651,637,2,45
1652,637,1,45
1653,637,7,15
1654,637,28,45
1655,637,42,15
1656,637,46,45
1657,637,8,45
1658,637,25,45
1659,638,63,45
1660,638,41,45
1661,638,15,45
1662,638,83,15
1663,638,4,15
1664,638,11,15
1665,638,1,45
1666,638,27,15
